id	name	price	area	error	where	geotag	deleted	description	url
7701985237	Where life meets limitless possibilities: Explore our spacious 1 BR.	1699	burien	blacklisted_description	Burien	(47.444753, -122.331022)	False	"Wellington Place - A place to call home! Bed: 1 / Bath: 1  Sq. Footage: 720 sq ft Rent: $1699/MonthTerms: Call show contact info
 Wellington Place is proud to offer eight-floor plans with one, two, and three-bedroom apartments for rent. Our unique and spacious floor plans were designed with your comfort and convenience in mind. Your new home will include a balcony or patio, ceiling fans, individual climate control, window coverings, and an in-home washer and dryer. We are a pet-friendly community and welcome your entire family.Our Apartment Homes Feature:   ❖ Carpet❖ Ceiling Fans in Select Units❖ Dining Room❖ Dishwasher❖ Disposal❖ Oven❖ Refrigerator❖ Window Coverings❖ Balcony or Patio❖ Fireplace❖ Heating❖ Individual Climate Control❖ Vaulted Ceilings in Select Units❖ Walk-in Closets in Select Units❖ Washer and Dryer in Home Our Residents Enjoy:  ❖ Clubhouse❖ Courtesy Patrol❖ Covered Parking❖ Fitness Center❖ Maintenance on site❖ Smoke Free❖ Wheelchair Accessible (Rooms)❖ Easy Access to Public Transportation❖ Fantastic Schools Nearby❖ Great Commuter Routes❖ Minutes to Shopping❖ Online Resident Services❖ Seasonal Outdoor Swimming Pool❖ Storage UnitsContact Info: show contact info
 327 S 177th Pl Burien, WA 98148 Website: https://www.wellingtonplaceapartments.com/?utm_knock=clMon - Fri: 10:00 AM - 6:00 PM Pets: Pets Welcome Upon Approval. Breed restrictions apply. Limit of 2 pets per home. Maximum adult weight is 35 pounds. 
Pet deposit is $200 per pet. 
The non-refundable pet fee is $200 per pet. EQUAL HOUSING OPPORTUNITYAE850EF2E07B45CA"	https://seattle.craigslist.org/see/apa/d/seattle-where-life-meets-limitless/7701985237.html
7695128211	Ready to lease! Beautifully designed 2 bed 2 bath apartment	1975	burien	blacklisted_description	Burien	(47.444753, -122.331022)	False	"Wellington Place show contact info
  Unit Details: 2-BR 2-BA | Square Footage: 984 sq ft | Rental Rates: $1995/Month! Lease Length: CallApartment Features:➢ Carpet➢ Ceiling Fans in Select Units➢ Dining Room➢ Dishwasher➢ Disposal➢ Oven➢ Refrigerator➢ Window Coverings➢ Balcony or Patio➢ Fireplace➢ Heating➢ Individual Climate Control➢ Vaulted Ceilings in Select Units➢ Walk-in Closets in Select Units➢ Washer and Dryer in HomeAbout Our Community:Our residents enjoy some of the best community amenities in the business. Relax in our fabulous clubhouse or cool off after a long day in our seasonal outdoor swimming pool. There is something for everyone here like our courtesy patrol, covered parking, online resident services, and spectacular skyline views. Come let the staff at Wellington Place pamper you in your new home.Wonderful Amenities:➢ Clubhouse➢ Courtesy Patrol➢ Covered Parking➢ Fitness Center➢ Maintenance on site➢ Smoke Free➢ Wheelchair Accessible (Rooms)➢ Easy Access to Public Transportation➢ Fantastic Schools Nearby➢ Great Commuter Routes➢ Minutes to Shopping➢ Online Resident Services➢ Seasonal Outdoor Swimming Pool➢ Storage Units Contact Information:Address: 327 S 177th Pl Burien, WA 98148  show contact info
 Website: https://www.wellingtonplaceapartments.com/?utm_knock=clPet Policy: Pets Welcome Upon Approval. Breed restrictions apply. Limit of 2 pets per home. Maximum adult weight is 35 pounds. 
Pet deposit is $200 per pet. 
The non-refundable pet fee is $200 per pet.EQUAL HOUSING OPPORTUNITY5DB40D8D94A34767"	https://seattle.craigslist.org/see/apa/d/seattle-ready-to-lease-beautifully/7695128211.html
7695174363	!!!FREE RENT END OF THE YEAR SPECIAL COME TOUR TODAY!!!	2650	kirkland	blacklisted_description	Kirkland - Near LWTECH	(47.702604, -122.176904)	False	"RENTAL INFO Rental Rates: $2650 - $2930/monthLocation: 11415 Slater Ave NE Kirkland, WA 98033Unit for Rent: 2-BR 2-BA | Square Feet: 1080 sq ft | Lease Length: 12-Month show contact info
PROPERTY AMENITIES● Assigned Parking● Courtyard● Covered Parking● Easy Access to Freeways and Shopping● Elevator● Fitness Center● Garage● Guest Parking● Recycling● Sprinkler System● Access to Public Transportation● Controlled Access● Key Fob Entry● Online Services● On-Site Maintenance● Renters Insurance Program● Smoke-Free● Video PatrolAPARTMENT AMENITIES● 9Ft Ceilings● Ceiling Fans● Den● Dishwasher● Disposal● High-Speed Internet Access● Linen Closet● Pantry● Trash Compactor● Window Coverings● Balcony or Patio● Cable Ready● Double Pane Windows● Framed Mirrors● Granite Countertops● Heating● Island Kitchen● Views Available● Washer and Dryer in Home● Wheelchair Accessible (Rooms)  ADDITIONAL INFODescription: We are proud to be a pet-friendly community and understand that your furry friends are family. Enjoy the convenience of having a garage, covered parking, and high-speed internet access. Rest assured that our on-call and on-site maintenance team will be there to help whenever needed. Make an appointment today and see why you will want to call SK Apartments in Kirkland, WA, your new home!

Schedule a Tour: https://www.skapartments.com/?utm_knock=cl&doorway=schedulePet Policy: Pets Welcome Upon Approval.
Breed restrictions apply. 
We love all pets, but the following breeds/crossbreeds are not allowed: Pit Bulls (Staffordshire Bull Terrier), Dobermans, Rottweilers, Chow Chows, German Shepherds, Huskies, Mastiffs, Great Danes, Malamutes, Akitas, and Wolf Hybrids. 
Breed restrictions are subject to change without notice.

Contact leasing offices for more details. Website: https://www.skapartments.com/?utm_knock=cl SK Apartments: show contact info
Availability and pricing are subject to change daily EQUAL HOUSING OPPORTUNITY2B37C5DDF16545A6"	https://seattle.craigslist.org/see/apa/d/kirkland-free-rent-end-of-the-year/7695174363.html
7701663078	!!Tour our Beautiful home today for one month free rent!!	2800	kirkland	blacklisted_description	Kirkland - Near LWTECH	(47.702604, -122.176904)	False	"2 Bedroom  2 Bathroom | 1160 sq ft | $2800/Month SK Apartments11415 Slater Ave NE Kirkland, WA 98033 show contact info
Description: Finding an apartment home in Kirkland, Washington, has never been easier! Welcome to SK Apartments; ideally situated less than a mile away, you will find an abundance of restaurants, superb shopping, and great entertainment. You can enjoy nearby outdoor adventures like Juanita Bay Park, Heritage Park, and Waverly Park. Come home to a community that provides you with the everyday conveniences you need and want.

Schedule a Tour: https://www.skapartments.com/?utm_knock=cl&doorway=schedule Apartment Amenities:✓ Den✓ Dining Room✓ Dishwasher✓ Disposal✓ Handrails✓ High-Speed Internet Access✓ Linen Closet✓ Oven/Range✓ Refrigerator/Freezer✓ Tub/Shower✓ Double Pane Windows✓ Elevator✓ Framed Mirrors✓ Granite Countertops✓ Hardwood Floors✓ Heating✓ Island Kitchen✓ Microwave✓ Views Available✓ Washer and Dryer in HomeOur Residents Enjoy:✓ Assigned Parking✓ Courtyard✓ Covered Parking✓ Easy Access to Freeways and Shopping✓ Elevator✓ Fitness Center✓ Garage✓ Grill✓ Guest Parking✓ Recycling✓ Access to Public Transportation✓ Controlled Access✓ Key Fob Entry✓ Online Services✓ On-Site Maintenance✓ Renters Insurance Program✓ Smoke-Free✓ Video PatrolAdditional Details:Deposit: CallTerms: 12-MonthPets: Pets Welcome Upon Approval.
Breed restrictions apply. 
We love all pets, but the following breeds/crossbreeds are not allowed: Pit Bulls (Staffordshire Bull Terrier), Dobermans, Rottweilers, Chow Chows, German Shepherds, Huskies, Mastiffs, Great Danes, Malamutes, Akitas, and Wolf Hybrids. 
Breed restrictions are subject to change without notice.

Contact leasing offices for more details. show contact info
Website: https://www.skapartments.com/?utm_knock=clAvailability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITY31F69C5591F2466E"	https://seattle.craigslist.org/see/apa/d/kirkland-tour-our-beautiful-home-today/7701663078.html
7699130493	We meet all your must haves! Great amenities! Fantastic 2 bed 2 bath	2534	belltown	blacklisted_description	Seattle - Belltown	(47.6151, -122.3447)	False	"The Shelby Leasing Office:  2201 4th Ave Seattle, WA 98121 show contact info
Take a look at what The Shelby has to offer! Have you been looking for immaculate apartment home living in Seattle, WA? Congratulations, you've found it! The Shelby offers all the comforts of home in a pristine setting that is second to none. Our apartment community is nestled in the heart of Seattle, Washington, where everything you love is just a short drive away. We are ideally located right around the corner from local shopping, dining, and entertainment. It's time to pamper yourself with the lifestyle you deserve!

Schedule a Tour: https://www.theshelby.com/?utm_knock=cl&doorway=scheduleRental Information: 2 Bedroom / 2 Bathroom / 969 sq ft / $2534/Month  Lease Terms: Variable, MonthlyApartment Amenities:− Cable Ready− Ceiling Fans− Den in Select Units− Dining Room− Dishwasher− Disposal− Heating− Microwave− Range− Wi-Fi− Carpeted Floors− Eat-in Kitchen− French Doors in Select Units− Granite Countertops− Hardwood Floors− High Speed Internet Access− Refrigerator− Walk-In Closets− Washer and Dryer in Home− Window CoveringsAdditional Information:− Bike Racks− Clubhouse− Courtyard− Elevator− Extra Storage− Lounge− Package Service− Sundeck− Butterfly MX Video Callbox− Conference Center with Wi-Fi− Controlled Access− Controlled Access Gates− Health Club Discount− Laundry Facilities− Luxer One Package Lockers− Maintenance on site− Picnic Area With Barbecue− State-of-the-art Fitness Center Leasing Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 6:00 PM show contact info
Pet Policy: Life is PAWSOME here. Relax in comfort with your furry friend at your side! Pets Welcome Upon Approval. Breed restrictions apply. Limit of 2 pets per home. Pet deposit is $250 per pet. Monthly pet rent of $50 will be charged per pet. Website: https://www.theshelby.com/?utm_knock=cl Availability and pricing are subject to change daily EQUAL HOUSING OPPORTUNITY1CE92AC61BB644B"	https://seattle.craigslist.org/see/apa/d/seattle-we-meet-all-your-must-haves/7699130493.html
7702004244	The bus line’s nearby at Sheridan Beach Terrace! Great for commuters	2685	lake forest park	blacklisted_description	Lake Forest Park	(47.7559, -122.3003)	False	"Sheridan Beach TerraceLocated at: 15530 Bothell Way NE Lake Forest Park, WA 98155Featured unit: 2 bed | 2 bath | 1050 sq ft Prices start at: $2685/month Call Today!  show contact info
 The nearby Ballards Farmers Market is a local favorite, or you can enjoy some time in Ballard Park. As for our apartment homes, we offer variously sized homes from 1- to 3 bedrooms. These units feature stunning amenities, including quartzite countertops. large sliding glass doors, and other window features that invite in natural light at every opportunity.

We also offer several other amenities to provide a place to call home. Schedule a tour today and find out why the Sheridan Beach Terrace apartments are calling you home!

Schedule a Tour: https://liveatsheridanbeachterrace.com/?utm_knock=cl&doorway=scheduleWonderful Amenities!❖ Community Garden❖ Community Grill❖ Dog Park❖ Elevator❖ Lake Washington Views❖ Maintenance on site❖ Recycling❖ Rooftop Terrace❖ Smoke Free❖ Sundeck❖ Credit Builder Program❖ Picnic Area/Grilling Station❖ Planned Social Activities❖ Public Transportation❖ Renters Insurance Program❖ Rooftop Terrace❖ Storage Space❖ Trash Pickup - Door to Door❖ WaterfrontApartment Features!❖ Balcony/Patio❖ Balcony/Patio❖ Ceiling Fans❖ Ceiling Fans❖ Den❖ Dishwasher❖ Oven/Range❖ Oven/Range❖ Tub/Shower❖ Tub/Shower❖ Double Pane Windows❖ Heating❖ In Unit Washer & Dryer❖ Large Floor To Ceiling Closets❖ Natural Lighting❖ Quartz Countertops❖ Stunning Views❖ Three Panel Sliding Doors❖ Wood-style Plank Flooring❖ Wrap Around Balcony'S  show contact info
Hours: Mon - Thu: 9:00 AM - 6:00 PMFri: 9:00 AM - 4:00 PMSat: 10:00 AM - 3:00 PMSundayClosed.  Website: https://liveatsheridanbeachterrace.com/?utm_knock=clTerms: Variable, 12-MonthPet Policy: Please ask management for details regarding our pet policies. 2 pet maximum per household. No aggressive breeds. Weight limit of 70 lbs.EQUAL HOUSING OPPORTUNITYEEB433833F5045E"	https://seattle.craigslist.org/see/apa/d/seattle-the-bus-lines-nearby-at/7702004244.html
7702004135	Happiness awaits you! 2 bed, 1 bath, 910 sqft!	2100	lake forest park	blacklisted_description	Lake Forest Park	(47.741464, -122.288041)	False	"Sheridan Beach Terrace Visit our community today! 15530 Bothell Way NE Lake Forest Park, WA 98155 show contact info
Unit Rates:  $2100 - $2300/month Unit Type: 2-BR 1-BA Unit Size: 910 sq ftLease Terms: Variable, 12-MonthPet Policy: Please ask management for details regarding our pet policies. 2 pet maximum per household. No aggressive breeds. Weight limit of 70 lbs.What you’ll find in our community: ◾ Community Garden◾ Community Grill◾ Dog Park◾ Elevator◾ Lake Washington Views◾ Maintenance on site◾ Recycling◾ Rooftop Terrace◾ Smoke Free◾ Sundeck◾ Credit Builder Program◾ Picnic Area/Grilling Station◾ Planned Social Activities◾ Public Transportation◾ Renters Insurance Program◾ Rooftop Terrace◾ Storage Space◾ Trash Pickup - Door to Door◾ WaterfrontDescription: Located in Lake Forest Park, WA, Sheridan Beach Terrace puts you in the center of shopping, fine eateries, as well as parks, trails, and plenty of opportunities to satisfy your adventurous spirit. Come take a tour and find out why calling Sheridan Beach Terrace home has never looked better.

Schedule a Tour: https://liveatsheridanbeachterrace.com/?utm_knock=cl&doorway=scheduleThis unit comes with: ◾ Balcony/Patio◾ Balcony/Patio◾ Ceiling Fans◾ Den◾ Den◾ Dishwasher◾ Dishwasher◾ Oven/Range◾ Tub/Shower◾ Tub/Shower◾ Double Pane Windows◾ Heating◾ Large Floor To Ceiling Closets◾ Modern Cabinetry◾ Natural Lighting◾ Quartz Countertops◾ Stainless Steel Appliances◾ Three Panel Sliding Doors◾ Wood-style Plank Flooring◾ Wrap Around Balcony'sCall or visit our website to schedule a personal tour! Office Phone:  show contact info
Mon - Thu: 9:00 AM - 6:00 PMFri: 9:00 AM - 4:00 PMSat: 10:00 AM - 3:00 PMSundayClosed.  Website: https://liveatsheridanbeachterrace.com/?utm_knock=clEQUAL HOUSING OPPORTUNITY8171D298507647A"	https://seattle.craigslist.org/see/apa/d/seattle-happiness-awaits-you-bed-bath/7702004135.html
7703222363	Make Lawrence Lofts your new Home! Large 1 Bedroom!	2150	capital hill	blacklisted_description	seattle	(47.61633, -122.308397)	False	"This is a 1 Bedroom, 1 Bath, Approximately 659 Sq. Ft. Follow This Link for More Information:https://blantonturner.touraptnow.com/737679Call Now -  show contact info
 x 323OR Text 323 to  show contact info
 for more information.Your journey starts here.Community Info:When it comes time to find your new place to land, touch down at Lawrence Lofts! Make leaving home a little harder by enjoying our high ceilings, oversized windows, and open interiors. Minimal walls and tall ceilings maximize the sensation of spaciousness. Hone your home chef potential in sleek updated kitchens with convenient stainless-steel appliances, granite countertops, under cabinet lighting, and European-inspired cabinetry. Concrete floors make cleaning a breeze and ensures you never hear a peep from your upstairs neighbors. Things don't end with the apartments! Lawrence Lofts offers a fantastic community as well! Immerse yourself in a true PNW Seattle experience with curated projector videos on every floor. Host with half the hassle with a fully equipped, professionally cleaned guest suite. No more couch surfing, our suite is more affordable than any hotel! Barbeque tastes better when you're enjoying cascade mountain views from our reservable rooftop amenity space. Fur babies are family. All breeds and sizes are allowed with NO pet deposits! And more is just outside your door. Conveniently located only blocks from the Pike/Pine Corridor of Capitol Hill, Lawrence Lofts is hyper-connected. Explore the neighborhood with ease. A local walk score of 94 means all the area has to offer is at your fingertips. Come check out Lawrence Lofts today and see why it is the PERFECT place to call your next home! Features: ‣  Stainless Steel Appliances ‣  Front-load Washer and Dryers ‣  Glass-front Cabinets Inspired by European Design ‣  Fireplaces ‣  Under Cabinet Lighting ‣  Dishwashers ‣  Bottom-load Freezers ‣  Granite Countertops ‣  Decks, Patios, and Rooftop Terraces* ‣  Microwaves ‣  Garbage Disposals ‣  High Ceilings ‣  Tile or Concrete Flooring in Living Areas ‣  Deep Tubs ‣  Tile Showers ‣  Floor-to-ceiling Windows*Included for Some Floor PlansCommunity Amenities: ‣  Professional-grade BBQs ‣  Guest Suite ‣  Pet Friendly ‣  Rooftop View Deck ‣  WalkScore of 94 ‣  Convenient Neighborhood ‣  Virtual Concierge ‣  Green Spaces Nearby ‣  On-site Retail SpacesPet Policy:Pets are part of the family! We conduct individual pet interviews for our furry residents without breed or size restrictions. Once they’re here, walks at Cal Anderson, Mill, and Seven Hills park are easy to sneak in (under a half-mile away). Office Hours:Monday-Saturday: 9:00AM-6:00PMLawrence Lofts1818 E Madison Street, Seattle, WA, 98122Equal Housing OpportunitywPE3riY3Q"	https://seattle.craigslist.org/see/apa/d/seattle-make-lawrence-lofts-your-new/7703222363.html
7694708647	2 weeks free rent - 3 bedroom 2 bathroom at Rainier View Homes!	3150	seattle	blacklisted_description	Seattle	(47.4924, -122.2359)	False	"-- Rainier View Homes -- show contact info
 Monthly Rent:  $3150 Apartment: 3 Bedroom | 2 Bathroom  Square Footage:  1330 sq ft The Rainier View Homes is a newly-built development, featuring 11 detached cottage-style units, all designed with the environment in mind. Currently underway to be certified 4-Star Built Green and solar-ready. Each home features an open concept floor plan, large windows for natural light, and engineered wood floors. Beautiful kitchens built with contemporary cabinetry, quartz countertops, and stainless steel appliances. Other unit features include a washer/dryer, air conditioning, spacious patios, and plenty of storage. Property amenities include a community park and 22 parking spaces.2 weeks free rent - 3 bedroom 2 bathroom at Rainier View Homes!3 bd, 2 ba | Available 12/22/23The Rainier View Homes is a newly-built development, featuring 11 detached cottage-style units, all designed with the environment in mind.3 Bedroom 2 Bathroom Home ready end of January! 1330 square feet - 2 Stories$2800.00 + $175 sewer and garbage*resident is responsible for their own electric and water bill Apply by 1/31/2023 and receive 2 weeks free rent at move in! Take your 3D tour here - https://my.matterport.com/show/?m=UUH8KN5ofHt&brand=0UNIT FEATURES:HIGH CEILINGSLARGE WINDOWSOPEN FLOORPLANSWASHER/DRYER IN UNITAIR CONDITIONINGCONTEMPORARY CABINETRYQUARTZ COUNTERTOPS STAINLESS STEEL APPLIANCESSTORAGEPRIVATE BALCONIESCOMMUNITY FEATURES:BUILT IN 2019ON-SITE PARKINGCOMMUNITY PARKPET FRIENDLYSMOKE FREEWe have side street parking for guests as wellApply now - https://www.iconre.org/apply-nowAmenitiesAssigned ParkingCommunity ParkRental TermsRent: $3,150Application Fee: $62Security Deposit: $500Available 12/22/23Pet PolicyCats allowedDogs allowedPet Policy: Check out our beautiful community featuring: − Courtyard− Garden− Porch− Public Transportation− Spa− Sprinkler System− Individual Locking Bedrooms− Private BathroomApartment features include:  Phone:  show contact info
Tue - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PM Website: https://www.iconre.org/rainierviewhomes6017 South 127th Lane - #10 Seattle, WA 98178Lease Terms: 12-MonthEQUAL HOUSING OPPORTUNITY92A99F8E218C430"	https://seattle.craigslist.org/see/apa/d/seattle-weeks-free-rent-bedroom/7694708647.html
7703222166	Stunning Homes, Rooftop Lounges, Views + Amazing Location!	2497	queen anne	blacklisted_description	Lower Queen Anne	(47.61872, -122.328937)	False	"This is a 1 Bedroom, 1 Bath, Approximately 875 Sq. Ft. Want more info on this unit? See the link (below):https://avenue5.aptfeatures.com/70ve71Call Now -  show contact info
 x 135OR Text 135 to  show contact info
 to text with us.Life Looks Different HereCommunity Info:Imagine a modern architectural space, curated with an eclectic mix of classic and contemporary. Now imagine you live there! Welcome to Alexan 100, Let us provide you a picture-perfect backdrop that is just waiting for you to call it your own. Let's create memories together.Enjoy kitchens featuring quartz countertops, under-mount sinks, stainless steel appliances, full-size washers and dryers, luxurious spa tub/shower combo, and so much more. Located just north of downtown Lower Queen Anne, Alexan 100 is a unique apartment community made for Seattle and you. Just blocks from the waterfront to the west, and the Seattle Center to the east, you’ll find yourself in the perfect spot to explore the city on foot, bicycle, or however, you choose! Your Alexan 100 Team is local, neighborhood-savvy, and always ready to help. Features: ‣  Private Patios* ‣  Undermount Sinks ‣  Stainless Steel Appliances ‣  Luxury Spa Shower/tub  ‣  Air Conditioning  ‣  Custom Closets ‣  Tile Surrounds in tubs ‣  Quartz Countertops ‣  High Ceilings  ‣  Front-Control Ranges ‣  Full size Washers and Dryers ‣  Contemporary cabinetry ‣  USB outlets*In select homesCommunity Amenities: ‣  Parcel Delivery to Your Door by Fetch ‣  Electric Car Charging Stations ‣  Grills ‣  Controlled Access Parking Garage ‣  Two Skyline Lounges ‣  Dog Spa ‣  Rooftop Clubroom complete with wifi, a full kitchen, TVs, Fireplace and shuffleboard ‣  Rooftop Fire feature ‣  Rooftop Dog Run ‣  Bike Storage ‣  On-site Storage ‣  Strength & Cardio Fitness Center ‣  Multi-level Rooftop Terrace ‣  Amazing ViewsPet Policy:Bring your best friend! Office Hours:Monday-Sunday:9:00AM-6:00PMAlexan 100100 Denny Way, Seattle, WA, 98109Equal Housing Opportunity95CrLtc9i3LO"	https://seattle.craigslist.org/see/apa/d/seattle-stunning-homes-rooftop-lounges/7703222166.html
7702730000	Energy Star Silver Metallic Appliances, Walk-In Closets, Pet Friendly	1660	south seattle	blacklisted_description	3701 S Hudson St, Seattle, WA	(47.556581, -122.285661)	False	"3701 S Hudson St, Seattle, WA 98118Greenhouse Apartments features unique one- and two-bedroom apartment homes that are designed to give residents a foundation for colorful and creative residential living. From the lush carpeting and wood flooring to the illuminating windows and dramatic nine-foot ceilings, our Columbia City, Seattle apartments offer just the right blend of ingredients for residents to create homes full of personality and comfort.If youve been searching for a community of apartments filled with upscale amenities and convenient features, look no further. Our spacious apartments include touches like ceiling fans, granite counter-tops, expansive closets throughout and abundant kitchen storage as well. Our community boasts a rooftop fire pit, a sundeck, 24 hour fitness center and 24 hour clubhouse both with WiFi its clear that community spirit is alive and well at Greenhouse apartments in Seattle.Unit Amenities:Front Loading Washer and DryerContemporary Kitchens with Abundant Storage and Built-in PantryEnergy Star Silver Metallic AppliancesStylish Granite CountertopsExtra-Large Windows Featuring Trickle Ventilators Allow for Natural Light, Fresh Air and Territorial ViewsRoomy 9-Foot High CeilingsCeiling FansKarndean Wood Floors Entry to Kitchen and Carpeted Living Spaces and BedroomsWalk-In Closets*Ground-Level Patio with Outdoor Access**In Select HomesCommunity Amenities:Complementary Common Area Wi-FiPublic Transportation options nearby, Including Link Light Rail24 Hour Fitness CenterBike StoragePet FriendlyNon-Smoking CommunityCall:  show contact info
For more information, visit us at: https://livecushwake.com/zffztzoc/greenhouse-apartments*Equal housing opportunity*"	https://seattle.craigslist.org/see/apa/d/seattle-energy-star-silver-metallic/7702730000.html
7695437764	Prepare to be swept away by this spectacular view! Tour today!	2585	central district	blacklisted_description	Seattle	(47.59922, -122.308936)	False	"Pratt Park Apartments Bedroom: 1 | Bathroom: 1Square Footage: 717 sq ftMonthly Rent: $2585 - $3210Up to 8 weeks free on select studio apartments; Up to 6 weeks free on select 1- & 2-bedroom apartments! Lease terms and restrictions apply. Contact the leasing office for more information!  Community Description  Pratt Park Apartments is conveniently located in the heart of the Central District, a neighborhood dotted with boutique shops, quaint coffee spots, and local parks! Situated just off Downtown Seattle, we are minutes to an array of options.    Community Amenities● Bike Storage● Business Center● Clubhouse● Courtesy Patrol● Disposal Chutes● Dog Wash Room● Elevator● Lounge● On-Site Retail● Roof Terrace● 24 Hour Availability● 24 Hour State of the Art Fitness Center● Access to Large City Park● Built Green - 3 Star Certification● Community Clubroom with Fireplace, Big Screen TV● Controlled Access Gated Community● Easy Access to Public Transit● On-site Maintenance/Management● Rooftop Firepit Lounge● Views of Mt. RainerUnit Features● Cable Ready● Carpet● Den● Disposal● Garden● Heating● Kitchen● Microwave● Pantry● Tub/Shower● Breakfast Nook● Ceiling Fans in Select Homes● Expansive Dual Tilt and Turn, High Efficiency Windows● Hardwood Floors in Select Homes● Internet/Cable Ready● Patio/Balcony● Security System● Storage Units● Surround Sound● Walk-In Closets in select homes  Contact InformationVisit Us: 1800 S Jackson St Seattle, WA 98144 show contact info
 Hours: Mon - Thu: 10:00 AM - 6:00 PMFri - Sat: 10:00 AM - 5:00 PM Website: https://home.securityproperties.com/prattpark/?utm_source=craigslist   Additional DetailsPet Policy: Pratt Park Apartments is a pet friendly community. We allow two (2) pets max per household with a maximum weight of 80 lbs full grown. $25/pet, pet rent per month $200 pet deposit. Breed Restrictions apply.Lease Terms: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month Price is subject to change without prior noticeEQUAL HOUSING OPPORTUNITY7BC46396A54E41"	https://seattle.craigslist.org/see/apa/d/seattle-prepare-to-be-swept-away-by/7695437764.html
7703212446	Kenmore, WA~~3-bedroom 1.5 bath condo + living room + W/D**	1900	north seattle	blacklisted_description	Kenmore, WA	(47.766809, -122.264403)	False	"Kenmore, WA~~3-bedroom 1.5 bath condo + living room + W/D** 

3-bedroom 1.5 bath condo in Kenmore's Lake more Estates. Enjoy a well-lit kitchen featuring new cabinets & countertops & lap flooring, spacious dining & living room w/ new carpeting including access to private balcony w/ extra storage. Bathrooms feature new cabinets & lap flooring as well. Convenient access to bus lines, Bothell Way, & Burke Gilman Trail. Many dining & shopping options just minutes away"	https://seattle.craigslist.org/see/apa/d/kenmore-kenmore-wa3-bedroom-15-bath/7703212446.html
7703220976	Enjoy Modern Living in Historic Ballard at Ballard Yards	1857	ballard	blacklisted_description	Seattle	(47.668592, -122.387757)	False	"This is a 1 Bedroom, 1 Bath, Approximately 471 Sq. Ft. See our property details here:https://greystar.leasehomenow.com/92546qCall Now -  show contact info
 x 12OR Text 12 to  show contact info
 to chat!A NEIGHBORHOOD THAT WORKS.Community Info:Over a century ago, Scandinavian immigrants settled in a place that reminded them of home. Tall trees, deep water, productive fishing, unkind weather. And for generations, Ballard has served as the hub of this community, connecting maritime traditions to the feeling of purpose that continues to this day. With a view of Ballard’s history and a look to the future, these modern apartments at Ballard Yards settle seamlessly into place.Features: ‣  Select homes have private balconies/terraces ‣  AC Ports/heating in all units ‣  Deep, wide bathtubs ‣  Solid surface quartz countertops ‣  Open, contemporary floor plan design ‣  Keyless entry system ‣  Wood-style vinyl plank flooring throughout ‣  Stainless steel appliances (French-door style fridge in select homes) ‣  Designer kitchen and bathroom plumbing fixtures ‣  LED lighting throughout ‣  Modern, soft-close cabinetry with upgraded hardware ‣  Oversized vinyl windows ‣  Rolldown shades ‣  Full-height tiled kitchen backsplashes and tiled tub surrounds ‣  Pantries in select kitchens ‣  Front loading, full-sized stacked washer-dryersCommunity Amenities: ‣  Community lounge with kitchenette, decorative fireplace, and games ‣  Gym with weights, cardio equipment and on-demand fitness ‣  Bar and lounge seating, barbeque and firepit ‣  Bike room and storage ‣  On-site parking and storage available ‣  Rooftop deck with views of the harbor ‣  Dog washPet Policy:At Ballard Yards, we welcome your cats and dogs. Your companion will too feel a sense of luxury in these modern apartments with large windows for gazing outside. There is a two pet maximum per home and a deposit fee of $300 and a per pet rent of $50. Some breed restrictions may apply. Please contact the leasing office for more information. Office Hours:Monday-Friday: 9:00AM-6:00PMSaturday-Sunday: 10:00AM-5:00PMBallard Yards2421 NW Market Street, Seattle, WA, 98107 We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing Opportunityh4hj3icYzPP"	https://seattle.craigslist.org/see/apa/d/seattle-enjoy-modern-living-in-historic/7703220976.html
